Molecule,Pred Ki,Confidence,Pred Scale
868,31.8309220493241,Confident,+
869,16.721563745443397,Confident,+
870,43.16779629868945,Confident,+
871,43.16779629868945,Confident,+
872,19.909884771320414,Confident,+
873,10.051297556612333,Confident,+
874,19.14687565006189,Confident,+
875,38.3499162735056,Confident,+
876,19.78254991006632,Confident,+
877,38.46007571944087,Confident,+
878,38.46007571944087,Confident,+
879,19.822148210585446,Confident,+
880,8.313208303612392,Confident,+
881,8.295497008049905,Confident,+
882,50.32115309511622,Confident,++
883,10.051297556612333,Confident,+
884,15.40343233908602,Confident,+
885,74.00659041510468,Confident,++
886,44.28957973178394,Confident,+
887,68.71930902673603,Confident,++
888,39.21771890708369,Confident,+
889,31.17739783349257,Confident,+
890,46.19822478447731,Confident,+
891,28.6882577307168,Confident,+
892,44.45302856986503,Confident,+
893,33.80443016332074,Confident,+
894,21.38319388669975,Confident,+
895,42.49021449875883,Confident,+
896,40.330696386770285,Confident,+
897,6.025684232702141,Confident,+
898,113.25803420222972,Confident,++
899,2.981379284393777,Confident,+
900,2.981379284393777,Confident,+
901,24.355533383636402,Confident,+
902,43.43001784377769,Confident,+
903,28.727602453208824,Confident,+
904,33.57574327730004,Confident,+
905,18.065387372074333,Confident,+
906,18.065387372074333,Confident,+
907,89.39989523182251,Confident,++
908,43.05810775885502,Confident,+
909,35.24302316499477,Confident,+
910,43.43001784377769,Confident,+
911,44.45302856986503,Confident,+
912,44.45302856986503,Confident,+
913,56.82617610408989,Confident,++
914,158.90865887144776,Confident,++
915,192.03866010507033,Confident,++
916,35.740888296474864,Confident,+
917,4.254203940055501,Confident,+
918,8.965285276946991,Confident,+
919,4.172849848910655,Confident,+
920,62.897247022027436,Confident,++
921,39.76091961256893,Confident,+
922,42.526086520997566,Confident,+
923,130.70269405739,Confident,++
924,27.902903654560454,Confident,+
925,25.399538852084618,Confident,+
926,52.35128380542487,Confident,++
927,200.338823513594,Confident,++
928,65.64313139520925,Confident,++
929,29.83353804488573,Confident,+
930,24.521957004936205,Confident,+
931,21.08025164645601,Confident,+
932,38.14951928615106,Confident,+
933,28.397752682536808,Confident,+
934,65.66896071389779,Confident,++
935,208.679515462051,Confident,++
936,65.66896071389779,Confident,++
937,31.684415669023785,Confident,+
938,58.32416497504852,Confident,++
939,58.32416497504852,Confident,++
940,52.60359631246632,Confident,++
941,30.771270226994723,Confident,+
942,17.061155183177565,Confident,+
943,17.061155183177565,Confident,+
944,26.046907178997387,Confident,+
945,30.771270226994723,Confident,+
946,45.29903332088189,Confident,+
947,35.63574465441856,Confident,+
948,35.63574465441856,Confident,+
949,22.184021906619815,Confident,+
950,18.46736639042572,Confident,+
951,24.877143273024977,Confident,+
952,17.202749311933683,Confident,+
953,20.89844047699234,Confident,+
954,52.093735718866526,Confident,++
955,11.075110245302898,Confident,+
956,25.362564872015458,Confident,+
957,15.812988449575538,Confident,+
958,30.78574276647076,Confident,+
959,29.08976006052589,Confident,+
960,19.41324920052882,Confident,+
961,29.090329701245743,Confident,+
962,12.409035339694341,Confident,+
963,60.63505890964048,Confident,++
964,69.23518301101983,Confident,++
965,69.74726482201595,Confident,++
966,14.489136228126595,Confident,+
967,48.46229337186604,Confident,+
968,41.1281521832575,Confident,+
969,34.88780599671874,Confident,+
970,18.232700125154494,Confident,+
971,37.58646904964706,Confident,+
972,38.8490136835405,Confident,+
973,37.58646904964706,Confident,+
974,15.78709574302611,Confident,+
975,24.147696696722267,Confident,+
976,45.184111886655515,Confident,+
977,15.28284272087561,Confident,+
978,13.624604573603259,Confident,+
979,13.624604573603259,Confident,+
980,13.672321352952896,Confident,+
981,13.672321352952896,Confident,+
982,17.916233264903315,Confident,+
983,8.722562275591327,Confident,+
984,8.722562275591327,Confident,+
985,8.722562275591327,Confident,+
986,8.722562275591327,Confident,+
987,8.397892478738012,Confident,+
988,8.397892478738012,Confident,+
989,8.90515348203525,Confident,+
990,23.971475182713085,Confident,+
991,89.59092584546329,Confident,++
992,13.831561843679474,Confident,+
993,64.90602591576875,Confident,++
994,49.568960993078676,Confident,+
995,16.14776436809762,Confident,+
996,50.489529683481805,Confident,++
997,25.5474540915623,Confident,+
998,77.83103869921973,Confident,++
999,63.7878040086717,Confident,++
1000,29.029333940457803,Confident,+
1001,33.935562088568176,Confident,+
1002,50.89336709829294,Confident,++
1003,38.63809994904123,Confident,+
1004,112.03625181373461,Confident,++
1005,90.29934254396596,Confident,++
1006,309.4054273079589,Confident,++
1007,85.95832734383127,Confident,++
1008,85.95832734383127,Confident,++
1009,85.95832734383127,Confident,++
1010,85.95832734383127,Confident,++
1011,42.93532834870662,Confident,+
1012,194.12566602831288,Confident,++
1013,85.95832734383127,Confident,++
1014,85.95832734383127,Confident,++
1015,39.37307196558975,Confident,+
1016,39.37307196558975,Confident,+
1017,39.37307196558975,Confident,+
1018,29.184380328326416,Confident,+
1019,103.06604474671035,Confident,++
1020,158.1600811253172,Confident,++
1021,299.85230621701055,Confident,++
1022,36.67689739051186,Confident,+
1023,124.1867865600564,Confident,++
1024,5.611451102783647,Confident,+
1025,21.104861552451162,Confident,+
1026,78.59534739176456,Confident,++
1027,71.17164745878473,Confident,++
1028,239.9288994355089,Confident,++
1029,74.16750139799075,Confident,++
1030,84.43184968299583,Confident,++
1031,43.62573863558445,Confident,+
1032,109.76298033571314,Confident,++
1033,164.67671292676775,Confident,++
1034,34.67900896226249,Confident,+
1035,321.5577926211515,Confident,++
1036,347.1564089986819,Confident,++
1037,103.20862471847492,Confident,++
1038,103.20862471847492,Confident,++
1039,103.20862471847492,Confident,++
1040,103.20862471847492,Confident,++
1041,103.20862471847492,Confident,++
1042,103.20862471847492,Confident,++
1043,130.30645632247484,Confident,++
1044,130.30645632247484,Confident,++
1045,130.30645632247484,Confident,++
1046,130.30645632247484,Confident,++
1047,103.20862471847492,Confident,++
1048,103.20862471847492,Confident,++
1049,103.20862471847492,Confident,++
1050,103.20862471847492,Confident,++
1051,130.30645632247484,Confident,++
1052,103.20862471847492,Confident,++
1053,13.087999107252289,Confident,+
1054,18.14641229073846,Confident,+
1055,19.665541066148382,Confident,+
1056,30.54352155986676,Confident,+
1057,28.509385975184053,Confident,+
1058,683.5165463765572,Confident,+++
1059,48.785409177413214,Confident,+
1060,35.07383581397319,Confident,+
1061,13.532501745031366,Confident,+
1062,13.532501745031366,Confident,+
1063,31.510894154462274,Confident,+
1064,33.90354825255698,Confident,+
1065,33.90354825255698,Confident,+
1066,33.90354825255698,Confident,+
1067,30.90560200153325,Confident,+
1068,14.393062348628948,Confident,+
1069,17.119882375515743,Confident,+
1070,45.867589995958106,Confident,+
1071,77.71765560783028,Confident,++
1072,1.8921719203171192,Confident,+
1073,1.8921719203171192,Confident,+
1074,36.24870196452229,Confident,+
1075,36.24870196452229,Confident,+
1076,1.801210336893568,Confident,+
1077,3.402400423565196,Confident,+
1078,18.551405158639152,Confident,+
1079,226.98994629798986,Confident,++
1080,197.5690174631989,Confident,++
1081,185.95951774040782,Confident,++
1082,262.0914654682931,Confident,++
1083,58.57766575650311,Confident,++
1084,58.57766575650311,Confident,++
1085,21.030118176339485,Confident,+
1086,24.026055422985017,Confident,+
1087,23.66536400198091,Confident,+
1088,13.356699276413911,Confident,+
1089,13.356699276413911,Confident,+
1090,13.356699276413911,Confident,+
1091,178.0198984619325,Confident,++
1092,178.0198984619325,Confident,++
1093,85.1778489203029,Confident,++
1094,16.68757355847263,Confident,+
1095,220.6882995611295,Confident,++
1096,22.870664431330116,Confident,+
1097,12.234654428071071,Confident,+
1098,125.77634103038301,Confident,++
1099,84.14216635977296,Confident,++
1100,226.64763416531991,Confident,++
1101,48.40983539416691,Confident,+
1102,180.3413483996186,Confident,++
1103,23.82800324554223,Confident,+
1104,73.45365687168545,Confident,++
1105,116.94721072014411,Confident,++
1106,116.94721072014411,Confident,++
1107,7.858541580895659,Confident,+
1108,79.96539035255326,Confident,++
1109,41.77369969769237,Confident,+
1110,35.86301429006797,Confident,+
1111,566.671346669681,Confident,+++
1112,7.796905391060915,Confident,+
1113,7.4642608515221465,Confident,+
1114,19.382062234878386,Confident,+
1115,43.03097279295796,Confident,+
1116,217.60847851248815,Confident,++
1117,324.1633152586591,Confident,++
1118,319.6495428403026,Confident,++
1119,307.59802960889823,Confident,++
1120,326.09964475600725,Confident,++
1121,326.09964475600725,Confident,++
1122,188.1047078102307,Confident,++
1123,149.66153011501189,Confident,++
1124,58.16288010932239,Confident,++
1125,53.62710644730559,Confident,++
1126,44.694179600073625,Confident,+
1127,7.166747430795802,Confident,+
1128,54.14003905253417,Confident,++
1129,113.57247372614738,Confident,++
1130,32.41589367325378,Confident,+
1131,299.09000612980753,Confident,++
1132,92.04801941517363,Confident,++
1133,28.6882577307168,Confident,+
1134,57.43484435010669,Confident,++
1135,27.40170990461189,Confident,+
1136,27.40170990461189,Confident,+
1137,8.867237966291203,Confident,+
1138,22.60448581968429,Confident,+
1139,45.20868996408747,Confident,+
1140,8.165501905502468,Confident,+
1141,204.73621228853318,Confident,++
1142,72.64832005328033,Confident,++
1143,32.04992560112184,Confident,+
1144,36.963635546104044,Confident,+
1145,16.077977592737504,Confident,+
1146,30.71313752453031,Confident,+
1147,10.21841364371789,Confident,+
1148,21.252885091281197,Confident,+
1149,25.59050827120308,Confident,+
1150,7.1736896528776795,Confident,+
1151,23.828762422588,Confident,+
1152,14.944694225819322,Confident,+
1153,53.6941589677585,Confident,++
1154,34.394408835665814,Confident,+
1155,5.524388792900469,Confident,+
1156,19.733037773443765,Confident,+
1157,52.15070799212009,Confident,++
1158,45.85055727761108,Confident,+
1159,55.49703133032817,Confident,++
1160,54.35198577224308,Confident,++
1161,74.25440921548216,Confident,++
1162,50.6655210730503,Confident,++
1163,12.357278953259845,Confident,+
1164,33.91370501237361,Confident,+
1165,45.3226934485086,Confident,+
1166,21.99045965450692,Confident,+
1167,71.08546508023909,Confident,++
1168,78.14143202781173,Confident,++
1169,316.1282718057086,Confident,++
1170,223.80103451482086,Confident,++
1171,115.77682414459481,Confident,++
1172,160.14520435350758,Confident,++
1173,204.39858625761548,Confident,++
1174,138.58128588448298,Confident,++
1175,129.54398226813245,Confident,++
1176,45.54990944318024,Confident,+
1177,96.02328258031054,Confident,++
1178,78.16828520002115,Confident,++
1179,78.16828520002115,Confident,++
1180,67.6017187345028,Confident,++
1181,52.83650938176401,Confident,++
1182,79.05602851577123,Confident,++
1183,4.76855738156444,Confident,+
1184,36.74265091276448,Confident,+
1185,111.56946038837211,Confident,++
1186,10.917337283127582,Confident,+
1187,177.0991119116209,Confident,++
1188,19.372751458470674,Confident,+
1189,3.1470936968605163,Confident,+
1190,27.23903424575374,Confident,+
1191,29.72907208845854,Confident,+
1192,23.735196758084683,Confident,+
1193,212.65299641469417,Confident,++
1194,33.11311878644041,Confident,+
1195,7.1736896528776795,Confident,+
1196,61.15586948997768,Confident,++
1197,186.27344694216126,Confident,++
1198,149.4158737907841,Confident,++
1199,176.54994352135276,Confident,++
1200,108.13110631533759,Confident,++
1201,280.31859984886864,Confident,++
1202,14.506186235948988,Confident,+
1203,9.22181060952287,Confident,+
1204,9.416203685472297,Confident,+
1205,398.5967986257744,Confident,++
1206,105.65607173257223,Confident,++
1207,3.375322929082072,Confident,+
1208,49.94272220978324,Confident,+
1209,28.47392489507008,Confident,+
1210,51.54539466718353,Confident,++
1211,22.79917215981644,Confident,+
1212,22.79917215981644,Confident,+
1213,49.73561677881589,Confident,+
1214,17.535786042760996,Confident,+
1215,17.535786042760996,Confident,+
1216,25.531981402171137,Confident,+
1217,86.9654595625241,Confident,++
1218,88.19298498414543,Confident,++
1219,7.644509760894572,Confident,+
1220,4.760296446317999,Confident,+
1221,0.7164391167681194,Confident,+
1222,4.354080487604597,Confident,+
1223,12.487318400699532,Confident,+
1224,9.54973788397587,Confident,+
1225,11.15843503246587,Confident,+
1226,41.00333253759855,Confident,+
1227,44.694179600073625,Confident,+
1228,139.80865851070172,Confident,++
1229,26.71963571445838,Confident,+
1230,5.850234097342199,Confident,+
1231,23.86967785185393,Confident,+
1232,25.08919826744233,Confident,+
1233,185.65829603397694,Confident,++
1234,53.3817987338022,Confident,++
1235,50.90510811330557,Confident,++
1236,43.10189877178752,Confident,+
1237,43.10189877178752,Confident,+
1238,43.10189877178752,Confident,+
1239,115.79687311186184,Confident,++
1240,115.79687311186184,Confident,++
1241,35.558206506773956,Confident,+
1242,37.68803835085211,Confident,+
1243,37.68803835085211,Confident,+
1244,50.527503453044204,Confident,++
1245,6.8606584842329275,Confident,+
1246,6.8606584842329275,Confident,+
1247,6.8606584842329275,Confident,+
1248,11.824708158503306,Confident,+
1249,4.760296446317999,Confident,+
1250,4.760296446317999,Confident,+
1251,6.8606584842329275,Confident,+
1252,30.675270568505187,Confident,+
1253,21.457899535245726,Confident,+
1254,21.457899535245726,Confident,+
1255,309.63039853270243,Confident,++
1256,309.63039853270243,Confident,++
1257,99.61789704911321,Confident,++
1258,99.61789704911321,Confident,++
1259,99.61789704911321,Confident,++
1260,99.61789704911321,Confident,++
1261,24.76023539320329,Confident,+
1262,24.76023539320329,Confident,+
1263,398.5967986257744,Confident,++
1264,31.020003947596845,Confident,+
1265,45.31060770139813,Confident,+
1266,78.16828520002115,Confident,++
1267,279.71722044632367,Confident,++
1268,77.43776811090216,Confident,++
1269,89.2894513675323,Confident,++
1270,156.82540001896498,Confident,++
1271,81.43003698055274,Confident,++
1272,123.90412557948001,Confident,++
1273,139.67410604312263,Confident,++
1274,85.1778489203029,Confident,++
1275,39.961483556232906,Confident,+
1276,174.55076855539446,Confident,++
1277,13.795091520897653,Confident,+
1278,224.1783048828006,Confident,++
1279,238.01725172262965,Confident,++
1280,15.5000367408862,Confident,+
1281,83.88982633993486,Confident,++
1282,40.232105028355136,Confident,+
1283,53.157072867161766,Confident,++
1284,98.20444316896075,Confident,++
1285,64.81202979935495,Confident,++
1286,41.65074728143889,Confident,+
1287,73.86779874817495,Confident,++
1288,54.154045748765704,Confident,++
1289,54.154045748765704,Confident,++
1290,447.99177499874276,Confident,++
1291,33.38843675569527,Confident,+
1292,33.38843675569527,Confident,+
1293,29.90084096855,Confident,+
1294,47.327840936740394,Confident,+
1295,44.145109479219556,Confident,+
1296,44.68664145810682,Confident,+
1297,26.039301908175815,Confident,+
1298,34.72601314302675,Confident,+
1299,360.72770541667836,Confident,++
1300,99.54203809320677,Confident,++
1301,80.91522095724318,Confident,++
1302,82.43323379694004,Confident,++
1303,58.414297054813694,Confident,++
1304,18.919080048240456,Confident,+
1305,9.69108666835538,Confident,+
1306,18.231326213055628,Confident,+
1307,5.715100194905374,Confident,+
1308,5.715100194905374,Confident,+
1309,24.107787090191,Confident,+
1310,31.751487090313073,Confident,+
1311,17.31757877808105,Confident,+
1312,15.965524689497835,Confident,+
1313,502.7581289971128,Confident,+++
1314,295.8801464191549,Confident,++
1315,448.95946296878367,Confident,++
1316,52.337027396775945,Confident,++
1317,48.40983539416691,Confident,+
1318,21.232278785293133,Confident,+
1319,4.5844519147850376,Confident,+
1320,14.6393696234539,Confident,+
1321,15.219765779838097,Confident,+
1322,7.221462694150496,Confident,+
1323,6.601383423685481,Confident,+
1324,21.495556940762636,Confident,+
1325,61.12609290210723,Confident,++
1326,139.6400060319765,Confident,++
1327,42.07769225942479,Confident,+
1328,101.34982881055444,Confident,++
1329,88.9788434054694,Confident,++
1330,45.402081162535694,Confident,+
1331,44.145109479219556,Confident,+
1332,44.81509594074107,Confident,+
1333,45.98823250186388,Confident,+
1334,48.758234577105284,Confident,+
1335,219.43253090947596,Confident,++
1336,22.202798919043918,Confident,+
1337,11.02171354533926,Confident,+
1338,52.51582879867722,Confident,++
1339,76.54111433346485,Confident,++
1340,24.084216369785004,Confident,+
1341,17.33065989743748,Confident,+
1342,10.732818670293623,Confident,+
1343,3.8723756068376396,Confident,+
1344,13.800945295802075,Confident,+
1345,13.800945295802075,Confident,+
1346,8.295497008049905,Confident,+
1347,18.94628676328394,Confident,+
1348,36.3227351525481,Confident,+
1349,11.334860835992194,Confident,+
1350,8.629200237835075,Confident,+
1351,11.143877619113743,Confident,+
1352,19.14687565006189,Confident,+
1353,10.438479433736301,Confident,+
1354,67.44062948491717,Confident,++
1355,67.44062948491717,Confident,++
1356,67.44062948491717,Confident,++
1357,101.60991832525966,Confident,++
1358,21.550486548858675,Confident,+
1359,50.066204001297095,Confident,++
1360,92.7455070455557,Confident,++
1361,26.751018267882603,Confident,+
1362,61.998652553359115,Confident,++
1363,31.46812698817403,Confident,+
1364,6.2257780959791615,Confident,+
1365,87.83322208361247,Confident,++
1366,87.29622954943909,Confident,++
1367,135.49109713983052,Confident,++
1368,26.65045028204709,Confident,+
1369,183.56138079297972,Confident,++
1370,37.99049966868377,Confident,+
1371,35.80690759390015,Confident,+
1372,69.87103488156515,Confident,++
1373,123.40732600860183,Confident,++
1374,99.95886427558128,Confident,++
1375,142.93108750472211,Confident,++
1376,214.99974506810082,Confident,++
1377,30.147535533185422,Confident,+
1378,56.37542167729217,Confident,++
1379,63.855732398855984,Confident,++
1380,203.70396140746055,Confident,++
1381,37.99049966868377,Confident,+
1382,63.855732398855984,Confident,++
1383,25.64216869643548,Confident,+
1384,448.91671810167,Confident,++
1385,88.17140903127155,Confident,++
1386,21.233288215147816,Confident,+
1387,108.78024476408092,Confident,++
1388,179.65285243382,Confident,++
1389,166.04928880160162,Confident,++
1390,21.59134793738151,Confident,+
1391,67.9915958630968,Confident,++
1392,67.9915958630968,Confident,++
1393,121.38639843250613,Confident,++
1394,121.38639843250613,Confident,++
1395,81.49056049333758,Confident,++
1396,81.49056049333758,Confident,++
1397,25.10711185696428,Confident,+
1398,51.34930389258506,Confident,++
1399,45.61757777402676,Confident,+
1400,20.265747374616115,Confident,+
1401,22.313342578173675,Confident,+
1402,220.87748713867416,Confident,++
1403,39.5317409254681,Confident,+
1404,46.79716515621242,Confident,+
1405,107.03367788935289,Confident,++
1406,107.03367788935289,Confident,++
1407,107.03367788935289,Confident,++
1408,126.44017975507651,Confident,++
1409,103.26225541025435,Confident,++
1410,274.7759982393617,Confident,++
1411,64.18052622131765,Confident,++
1412,50.67909414552783,Confident,++
1413,53.26207013336868,Confident,++
1414,5.465356963351083,Confident,+
1415,5.465356963351083,Confident,+
1416,96.66733452297001,Confident,++
1417,50.00186320561555,Confident,++
1418,49.94650151032924,Confident,+
1419,49.94650151032924,Confident,+
1420,39.08017941713462,Confident,+
1421,69.54676792114542,Confident,++
1422,87.22662050033806,Confident,++
1423,48.80302428874765,Confident,+
1424,47.14839184937444,Confident,+
1425,43.08437450662965,Confident,+
1426,153.2336925815045,Confident,++
1427,825.7151360758129,Confident,+++
1428,609.6315559640472,Confident,+++
1429,712.3819632980899,Confident,+++
1430,5.808144677106303,Confident,+
1431,5.808144677106303,Confident,+
1432,6.672867952701206,Confident,+
1433,36.146324181011074,Confident,+
1434,53.06023097416133,Confident,++
1435,129.1680357293234,Confident,++
1436,1.67563820067525,Confident,+
1437,0.601140736844623,Confident,+
1438,25.00312760920935,Confident,+
1439,22.641478534106806,Confident,+
1440,223.5812760197803,Confident,++
1441,49.19765261837422,Confident,+
1442,49.19765261837422,Confident,+
1443,100.85049983780807,Confident,++
1444,510.9602551813224,Confident,+++
1445,510.9602551813224,Confident,+++
1446,228.28051642525955,Confident,++
1447,228.28051642525955,Confident,++
1448,51.0384974380768,Confident,++
1449,240.1394936388988,Confident,++
1450,2.2674911824078743,Confident,+
1451,2.2674911824078743,Confident,+
1452,17.851194993165183,Confident,+
1453,9.262425390888081,Confident,+
1454,31.169971641566427,Confident,+
1455,88.82170788537859,Confident,++
1456,210.9796787745452,Confident,++
1457,88.43186888058115,Confident,++
1458,46.20398096252652,Confident,+
1459,10.05395906348098,Confident,+
1460,349.7495820992234,Confident,++
1461,59.57365421419294,Confident,++
1462,112.75797939401222,Confident,++
1463,55.17907224820313,Confident,++
1464,46.46463993100379,Confident,+
1465,95.98205259900863,Confident,++
1466,223.5812760197803,Confident,++
1467,131.91524064343596,Confident,++
1468,38.139251040969725,Confident,+
1469,124.91967359446807,Confident,++
1470,25.51722969216643,Confident,+
1471,52.50534638228165,Confident,++
1472,19.845175856432242,Confident,+
1473,25.261055356571,Confident,+
1474,9.388396075667224,Confident,+
1475,9.798374257213636,Confident,+
1476,95.30780188091205,Confident,++
1477,95.30780188091205,Confident,++
1478,17.01938991150464,Confident,+
1479,136.44780857381988,Confident,++
1480,43.10189877178752,Confident,+
1481,20.03330550485811,Confident,+
1482,9.190814630282114,Confident,+
1483,84.7755930944683,Confident,++
1484,6.5279857186920305,Confident,+
1485,7.104259753731915,Confident,+
1486,101.77081165716908,Confident,++
1487,10.293134591720698,Confident,+
1488,10.293134591720698,Confident,+
1489,50.614979559547855,Confident,++
1490,42.55639190630656,Confident,+
1491,27.84334136022717,Confident,+
1492,27.69713975069143,Confident,+
1493,27.49529002232267,Confident,+
1494,21.442522028056132,Confident,+
1495,21.442522028056132,Confident,+
1496,28.892056423228127,Confident,+
1497,8.086830129055185,Confident,+
1498,134.36601736983505,Confident,++
1499,25.665886480433183,Confident,+
1500,101.03747418813924,Confident,++
1501,34.068744969658546,Confident,+
1502,139.80865851070172,Confident,++
1503,10.917337283127582,Confident,+
1504,9.456199918662346,Confident,+
1505,18.57266544182987,Confident,+
1506,21.043234082552324,Confident,+
1507,84.73471609776219,Confident,++
1508,88.9788434054694,Confident,++
1509,29.471701495007746,Confident,+
1510,47.112730962383566,Confident,+
1511,88.9788434054694,Confident,++
1512,16.657026071205387,Confident,+
1513,43.22906792987526,Confident,+
1514,33.35661698537639,Confident,+
1515,9.3759987916276,Confident,+
1516,12.269479647763813,Confident,+
1517,17.061155183177565,Confident,+
1518,18.46708585232579,Confident,+
1519,7.733945694366709,Confident,+
1520,124.11300961671272,Confident,++
1521,93.52525287693149,Confident,++
1522,43.22906792987526,Confident,+
1523,8.205540752250167,Confident,+
1524,47.72280988124554,Confident,+
1525,17.53624537133151,Confident,+
1526,16.23559814496017,Confident,+
1527,20.51652085019625,Confident,+
1528,1030.8940050999302,Confident,+++
1529,12.591830745031594,Confident,+
1530,49.28238173766461,Confident,+
1531,45.29118383470523,Confident,+
1532,20.449496916002946,Confident,+
1533,28.72058797410572,Confident,+
1534,91.55407668371278,Confident,++
1535,90.18145006883015,Confident,++
1536,465.13162069646467,Confident,++
1537,465.13162069646467,Confident,++
1538,20.03330550485811,Confident,+
1539,20.03330550485811,Confident,+
1540,241.6156137948191,Confident,++
1541,14.268404781656685,Confident,+
1542,76.96809115745712,Confident,++
1543,76.96809115745712,Confident,++
1544,16.602503767318115,Confident,+
1545,16.602503767318115,Confident,+
1546,9.507606820085211,Confident,+
1547,9.507606820085211,Confident,+
1548,39.29086436987961,Confident,+
1549,18.737842095645878,Confident,+
1550,15.398024145914567,Confident,+
1551,64.9550285637499,Confident,++
1552,71.85279210919427,Confident,++
1553,8.964541726309681,Confident,+
1554,10.000284199516447,Confident,+
1555,44.69685321698477,Confident,+
1556,25.841135525173677,Confident,+
1557,33.3040731670496,Confident,+
1558,22.260052019098264,Confident,+
1559,16.777246722897356,Confident,+
1560,65.18787140127934,Confident,++
1561,50.90880465250829,Confident,++
1562,38.663255678774846,Confident,+
1563,202.40921863229684,Confident,++
1564,84.41012413313467,Confident,++
1565,35.622170086154284,Confident,+
1566,37.20889588700009,Confident,+
1567,35.622170086154284,Confident,+
1568,0.5095341082556635,Confident,+
1569,80.62720018007737,Confident,++
1570,97.78063484801778,Confident,++
1571,935.2167973533095,Confident,+++
1572,78.57861167723304,Confident,++
1573,170.0430470108481,Confident,++
1574,7.523700416485615,Confident,+
1575,101.7009419734569,Confident,++
1576,24.855089831452815,Confident,+
1577,17.862745493766134,Confident,+
1578,12.858122882182244,Confident,+
1579,0.09755003666928816,Confident,+
1580,20.829653961704484,Confident,+
1581,40.97099687412207,Confident,+
1582,37.71380032386985,Confident,+
1583,10.051297556612333,Confident,+
1584,19.822148210585446,Confident,+
1585,6.989211969426867,Confident,+
1586,10.732818670293623,Confident,+
1587,10.051297556612333,Confident,+
1588,18.204874037483943,Confident,+
1589,16.657026071205387,Confident,+
1590,24.084216369785004,Confident,+
1591,24.084216369785004,Confident,+
1592,65.4955852725314,Confident,++
1593,62.897247022027436,Confident,++
1594,16.92328193414439,Confident,+
1595,15.2081751606289,Confident,+
1596,30.771270226994723,Confident,+
1597,41.24606192390367,Confident,+
1598,19.744133713511562,Confident,+
1599,33.77799196478132,Confident,+
1600,17.147573838392006,Confident,+
1601,41.3221115087421,Confident,+
1602,21.233288215147816,Confident,+
1603,86.92131109189273,Confident,++
1604,15.40343233908602,Confident,+
1605,15.40343233908602,Confident,+
1606,15.40343233908602,Confident,+
1607,34.86867918755311,Confident,+
1608,42.461755901405795,Confident,+
1609,34.799125532611775,Confident,+
1610,12.869238018018994,Confident,+
1611,50.335484537299386,Confident,++
1612,40.35891047977306,Confident,+
1613,45.59979852985072,Confident,+
1614,8.801562398936252,Confident,+
1615,12.142585007830991,Confident,+
1616,41.129239453876764,Confident,+
1617,49.06299432456237,Confident,+
1618,245.4791638650897,Confident,++
1619,245.4791638650897,Confident,++
1620,13.480812535997881,Confident,+
1621,13.480812535997881,Confident,+
1622,150.84232007738305,Confident,++
1623,146.06576850239395,Confident,++
1624,143.52386531126174,Confident,++
1625,90.488961647577,Confident,++
1626,27.43999385034484,Confident,+
1627,32.9858122836431,Confident,+
1628,61.474230101945516,Confident,++
1629,16.085982223111515,Confident,+
1630,21.67858265045638,Confident,+
1631,19.105512685539694,Confident,+
1632,19.105512685539694,Confident,+
1633,28.368135230117804,Confident,+
1634,134.6893630748194,Confident,++
1635,7.667186775649181,Confident,+
1636,140.00860789328772,Confident,++
1637,15.40343233908602,Confident,+
1638,38.701270253653384,Confident,+
1639,37.8310689914913,Confident,+
1640,29.555349443929707,Confident,+
1641,332.8960928077488,Confident,++
1642,42.90779070507647,Confident,+
1643,15.40343233908602,Confident,+
1644,15.40343233908602,Confident,+
1645,32.169740039434835,Confident,+
1646,32.169740039434835,Confident,+
1647,85.95832734383127,Confident,++
1648,31.20744602997051,Confident,+
1649,17.061155183177565,Confident,+
1650,12.341268140861063,Confident,+
1651,12.341268140861063,Confident,+
1652,22.504732802996042,Confident,+
1653,22.504732802996042,Confident,+
1654,22.504732802996042,Confident,+
1655,37.20889588700009,Confident,+
1656,35.622170086154284,Confident,+
1657,34.25268461038039,Confident,+
1658,34.25268461038039,Confident,+
1659,85.12798946891672,Confident,++
1660,27.23903424575374,Confident,+
1661,43.52522837210097,Confident,+
1662,43.51241708556003,Confident,+
1663,10.716453129906904,Confident,+
1664,18.46708585232579,Confident,+
1665,18.46708585232579,Confident,+
1666,119.52084609955905,Confident,++
1667,20.77365526979038,Confident,+
1668,35.4394171677589,Confident,+
1669,35.4394171677589,Confident,+
1670,91.69264008555567,Confident,++
1671,91.69264008555567,Confident,++
1672,91.10326485734352,Confident,++
1673,91.10326485734352,Confident,++
1674,33.684032526249304,Confident,+
1675,33.684032526249304,Confident,+
1676,67.59314776623937,Confident,++
1677,67.59314776623937,Confident,++
1678,28.236403196840183,Confident,+
1679,28.236403196840183,Confident,+
1680,48.49417186273868,Confident,+
1681,48.49417186273868,Confident,+
1682,19.909884771320414,Confident,+
1683,19.909884771320414,Confident,+
1684,25.15164659786773,Confident,+
1685,25.15164659786773,Confident,+
1686,79.81493063070863,Confident,++
1687,79.81493063070863,Confident,++
1688,19.062624724238837,Confident,+
1689,19.062624724238837,Confident,+
1690,29.6639356766459,Confident,+
1691,29.6639356766459,Confident,+
1692,29.6639356766459,Confident,+
1693,48.49417186273868,Confident,+
1694,48.49417186273868,Confident,+
1695,48.49417186273868,Confident,+
